Image_RID,XZP_pred,XZP_prob_airplane,XZP_prob_automobile,XZP_prob_bird,XZP_prob_cat,XZP_prob_deer,XZP_prob_dog,XZP_prob_frog,XZP_prob_horse,XZP_prob_ship,XZP_prob_truck,Z1R_pred,Z1R_prob_airplane,Z1R_prob_automobile,Z1R_prob_bird,Z1R_prob_cat,Z1R_prob_deer,Z1R_prob_dog,Z1R_prob_frog,Z1R_prob_horse,Z1R_prob_ship,Z1R_prob_truck,103T_pred,103T_prob_airplane,103T_prob_automobile,103T_prob_bird,103T_prob_cat,103T_prob_deer,103T_prob_dog,103T_prob_frog,103T_prob_horse,103T_prob_ship,103T_prob_truck,True_Class
5X2,horse,0.080884375,0.08938516,0.10784344,0.09783396,0.11229468,0.117993966,0.11748665,0.1261632,0.06303228,0.08708228,bird,0.038747102,0.022307249,0.2607113,0.11924493,0.19852316,0.13375647,0.11696661,0.08225644,0.014674336,0.012812317,airplane,0.52120763,0.00811665,0.15466306,0.0117238145,0.21365853,0.023113476,0.06603006,0.0012844702,0.00014161244,6.069922e-05,airplane
5X4,dog,0.037348866,0.051042944,0.12028095,0.1054665,0.12538247,0.18815246,0.15577602,0.155266,0.02092798,0.04035585,horse,0.0019654387,0.00039144544,0.029442638,0.18976115,0.17431423,0.10647207,0.017663805,0.47924623,0.00021614404,0.00052686804,horse,1.3272823e-06,1.4374075e-07,0.00063076464,0.0438918,0.00022583887,0.0627044,6.9568773e-06,0.8925387,2.382012e-10,1.8759444e-08,horse
5X6,frog,0.0071913977,0.06763052,0.13854316,0.055828515,0.1593063,0.07120709,0.25021735,0.12677842,0.01531926,0.10797797,deer,0.0021521165,0.0067481594,0.10975845,0.041545924,0.38447416,0.02749033,0.3390712,0.07918518,0.00081187196,0.008762515,frog,1.8981083e-05,0.00015054611,0.030642862,1.6599348e-06,0.029449793,0.00053954014,0.92948455,0.0065500517,2.3805578e-08,0.0031620348,frog
5X8,frog,0.012456826,0.06034126,0.13287446,0.120068185,0.10070344,0.17830601,0.24306475,0.092523724,0.015793191,0.043868043,frog,0.0011174432,0.00093906536,0.013048695,0.25490823,0.25776887,0.123117335,0.2848247,0.05190743,0.00071574055,0.01165253,dog,6.0864096e-07,1.2320568e-06,0.0006376593,0.00054516905,0.0032618465,0.84899914,0.14038141,0.006092621,4.244612e-09,8.035287e-05,dog
5XA,frog,0.026573002,0.08292305,0.13844347,0.10544014,0.11293815,0.14621723,0.18645269,0.10923765,0.028630566,0.06314398,deer,0.0121273305,0.015686944,0.13530852,0.08757988,0.4105089,0.019966822,0.25965667,0.017396452,0.0133139435,0.028454516,deer,0.0029659392,0.000399145,0.12551421,0.0014127046,0.4952814,0.0041592955,0.36725068,0.0014371775,1.4444746e-05,0.001565059,frog
5XE,airplane,0.22704896,0.089032315,0.028706701,0.049947176,0.08194412,0.08882564,0.035256617,0.036787506,0.19569479,0.16675627,ship,0.14091966,0.069213495,0.020698894,0.018229628,0.23287402,0.034412738,0.04779873,0.0024373666,0.4139692,0.019446258,airplane,0.91179425,0.0074863043,5.9191752e-05,1.05792415e-05,0.017162044,0.010150368,0.005055837,6.9912837e-10,0.036938895,0.011342464,ship
5XG,airplane,0.31330544,0.07392557,0.052237555,0.07063248,0.05838117,0.16636358,0.043310426,0.04894416,0.10953384,0.06336578,bird,0.18097651,0.009863086,0.3447634,0.11527697,0.119072385,0.14204146,0.027866036,0.02791949,0.0239477,0.0082730325,dog,0.0054502715,6.691632e-05,0.01630906,0.009461461,0.00013989733,0.96821475,0.0001211117,1.9761308e-05,0.0001836858,3.3028886e-05,horse
5XP,truck,0.01794594,0.12365424,0.10565029,0.05957833,0.13706975,0.07038152,0.12966888,0.09447219,0.04079188,0.22078705,truck,0.018297687,0.16570722,0.03294142,0.05305529,0.082808435,0.007104895,0.015530288,0.011438131,0.020684801,0.5924319,truck,3.9119095e-05,0.0045025847,0.00015305157,3.651395e-05,3.496673e-06,6.896973e-06,2.5863663e-05,5.179683e-06,2.8728238e-07,0.995227,truck
5XT,dog,0.06946994,0.08169512,0.10690801,0.107988395,0.087488115,0.14442877,0.12748872,0.10476617,0.08704123,0.08272559,bird,0.0055375807,0.0013196676,0.28160655,0.23669179,0.04153623,0.043905634,0.17126706,0.14775874,0.06798335,0.0023933814,cat,4.1725663e-05,0.0001586637,0.019641574,0.61327904,0.0016291583,0.008037236,0.09693488,0.25127563,0.009001826,3.030452e-07,frog
5XW,airplane,0.18333508,0.0793809,0.042144734,0.057963256,0.10214363,0.081006356,0.06302228,0.06631017,0.14138815,0.18330553,ship,0.22054379,0.021951653,0.004500733,0.0007637103,0.07108927,0.000932029,0.0757071,0.00027291704,0.5661645,0.038074266,ship,0.031748857,0.0003525001,7.098779e-10,5.3953517e-09,0.00028052143,6.2230254e-07,0.0004230459,1.2795391e-10,0.9669466,0.00024787136,automobile
5XY,airplane,0.17487827,0.07032849,0.055158217,0.08472406,0.09459134,0.15582058,0.08125122,0.09886781,0.10033858,0.08404138,horse,0.013421834,0.003024285,0.060566835,0.11017415,0.23483534,0.09296181,0.1910348,0.2710083,0.007055185,0.015917351,dog,0.00036365926,0.0001829723,0.011221697,0.056487378,0.06588858,0.82561487,0.011887448,0.027421523,2.959008e-05,0.00090232905,dog
5Y0,frog,0.010282236,0.07712082,0.17598847,0.07593799,0.13617317,0.10112293,0.21822129,0.11352211,0.01989232,0.07173869,deer,0.0019174216,0.0027291526,0.2581359,0.12107696,0.28598532,0.06902418,0.15505406,0.10341725,0.001426654,0.0012331235,bird,1.1806936e-06,6.89587e-07,0.9724023,0.0005333269,0.02640016,6.165322e-05,0.00026514052,0.00033557473,7.700326e-11,9.187397e-09,deer
5Y8,frog,0.018255955,0.06721148,0.14533994,0.104583256,0.110384114,0.12780319,0.2132147,0.12644732,0.023727885,0.06303215,cat,0.0017683242,0.004703671,0.061547656,0.4207541,0.15076843,0.08020278,0.09230425,0.1799113,0.0021844427,0.005855089,horse,1.5933973e-06,4.4960772e-05,0.002449581,0.020033982,6.116059e-05,0.4392923,0.00032141517,0.53777915,4.8792634e-07,1.5412743e-05,cat
5YC,airplane,0.42299414,0.038381632,0.024443228,0.044816382,0.060281385,0.10837968,0.035343476,0.046991065,0.14860101,0.06976799,frog,0.036782872,0.00046315434,0.14564086,0.06470518,0.2847465,0.042318963,0.40950698,0.010545353,0.002704356,0.0025857396,frog,0.00013365508,5.273366e-08,0.022065599,8.8865854e-05,0.0009105011,0.0121134035,0.9646878,4.177721e-09,2.0383889e-10,2.0399895e-08,frog
5YJ,deer,0.036863927,0.124139674,0.10368219,0.09203234,0.12806647,0.12562235,0.12370238,0.08994322,0.055832546,0.120114915,dog,0.012244295,0.038122237,0.15469144,0.09642004,0.15261643,0.26767686,0.07383243,0.1926255,0.0055837706,0.0061869514,bird,6.0774724e-05,0.0027413412,0.7477259,0.014134712,0.010930165,0.17504248,0.002132904,0.047230348,6.653535e-08,1.392444e-06,airplane
5YM,frog,0.013074537,0.10597769,0.13518299,0.07749956,0.14632744,0.09332287,0.20316996,0.090365656,0.030992828,0.10408649,bird,0.003970365,0.023028104,0.25104946,0.0593076,0.19150461,0.17898849,0.2456642,0.039200272,0.0017383891,0.0055484576,bird,6.569366e-06,0.0015521504,0.9402259,0.00020060904,0.0016317397,0.0035190461,0.05265909,0.00017657602,1.8822501e-08,2.824058e-05,deer
5YP,truck,0.09288871,0.121657155,0.04417372,0.05576909,0.107929125,0.06727261,0.046455152,0.039547097,0.14559591,0.27871153,truck,0.012757354,0.28855,0.006363582,0.004378362,0.056444302,0.0012112386,0.013863918,0.00012654853,0.2018294,0.41447535,truck,0.0019694688,0.0011596612,1.799949e-07,5.425103e-08,0.0002921128,1.2975961e-09,9.181503e-07,3.4140399e-12,0.0014856111,0.99509203,ship
5YR,frog,0.015522832,0.057998937,0.119264536,0.112111434,0.11720739,0.15482494,0.23576033,0.11488589,0.015750388,0.056673255,deer,0.00039813702,0.0020657745,0.003046666,0.13882034,0.57237715,0.0044859303,0.25318924,0.008972952,0.0005068345,0.01613698,frog,3.5604544e-06,6.288583e-06,1.1668725e-07,0.0009491263,0.36203355,0.00059054286,0.62175757,0.002870119,1.3926852e-07,0.01178897,deer
5YT,dog,0.062278915,0.103901945,0.08895485,0.108691856,0.109773554,0.19913293,0.11056058,0.10249969,0.043303877,0.070901796,deer,0.04135555,0.07552984,0.059250887,0.12178669,0.24661952,0.22501577,0.037848093,0.16013002,0.008422751,0.024040855,dog,0.031740952,0.33836812,0.044278797,0.09498431,0.02198554,0.45970774,0.0028282227,0.0050304313,9.033277e-06,0.0010668829,automobile
5YW,airplane,0.22265577,0.09438984,0.031093573,0.038010474,0.06687211,0.068021566,0.029495677,0.033598464,0.19402702,0.22183545,ship,0.096618414,0.16133839,0.007198064,0.0010986676,0.012079873,0.0007512685,0.0015360242,0.00019929135,0.651594,0.067586035,ship,0.016745914,0.31841016,3.6245567e-06,3.5107325e-10,4.4794962e-08,2.9315557e-09,2.1994701e-06,1.1952107e-12,0.62835014,0.03648793,truck
5YY,truck,0.115664326,0.12159783,0.03329989,0.041334115,0.07665419,0.06501351,0.035782613,0.040130932,0.12193169,0.34859094,truck,0.0040525086,0.26648027,0.00046163227,0.000112260226,0.0013553359,3.386729e-05,0.0004549118,4.8464888e-05,0.081510164,0.6454905,truck,3.0477816e-09,0.0010809103,2.0153039e-11,2.6588276e-14,9.973268e-11,1.1664991e-12,1.7409022e-08,4.659951e-13,7.17317e-06,0.998912,automobile
5Z2,airplane,0.55208105,0.033558592,0.023161396,0.03450384,0.032380786,0.098617956,0.021113707,0.029513136,0.12832554,0.046743978,airplane,0.37264228,0.0017880552,0.18765597,0.024140036,0.19679223,0.005704676,0.029028397,0.045181714,0.12343024,0.0136364335,airplane,0.69137067,5.3146528e-06,0.21833478,8.2194965e-05,0.004371095,3.363257e-08,0.001152801,1.8918621e-07,0.08468007,2.731585e-06,airplane
5Z4,truck,0.04420366,0.13529383,0.0676903,0.06921417,0.12607259,0.08173933,0.085964695,0.06511632,0.07292218,0.25178292,truck,0.004665401,0.44069505,0.017228225,0.017364083,0.03231927,0.018714653,0.015042171,0.0025815002,0.010455186,0.44093436,truck,2.8278788e-05,0.0674779,0.0153971305,3.5274938e-05,6.726442e-06,0.20296666,0.00031589085,8.972195e-06,1.923428e-05,0.7137439,truck
5Z6,frog,0.010311262,0.14529641,0.17045653,0.08495024,0.12923747,0.09479013,0.1844404,0.065501,0.03111704,0.08389954,cat,0.00939572,0.14652073,0.25744906,0.27582407,0.0850116,0.069379866,0.120709434,0.012321257,0.01759485,0.0057934257,automobile,0.000286236,0.65780973,0.29870087,0.041376047,0.00052984984,0.0010849342,0.00013153012,6.102275e-05,1.0797372e-05,9.054415e-06,horse
5ZA,dog,0.090567835,0.11111342,0.06877349,0.09138832,0.11662042,0.16252416,0.088101186,0.08816432,0.06965988,0.11308693,horse,0.016087543,0.03766388,0.056756068,0.19362761,0.26100785,0.09330894,0.026983047,0.29566532,0.0015139593,0.017385777,horse,3.074093e-08,9.2351954e-08,0.00037909378,0.026942987,0.00070484774,0.0071612434,3.48718e-08,0.9648117,3.6039817e-11,1.6876543e-08,horse
5ZC,frog,0.008537973,0.10026979,0.1760334,0.08079314,0.1272824,0.09495877,0.22736266,0.08148026,0.023576917,0.079704724,frog,0.0053519057,0.021356253,0.24807562,0.12988308,0.22871369,0.053429596,0.2723428,0.02460263,0.008543513,0.007700856,bird,4.057394e-05,0.0011489302,0.7552192,0.00043121426,0.21572037,6.0309878e-05,0.027332311,2.8717257e-05,9.457283e-08,1.8219189e-05,bird
5ZJ,truck,0.1295364,0.1286461,0.037677184,0.05154213,0.07645395,0.067403674,0.034423884,0.028867666,0.18970661,0.2557423,ship,0.01596385,0.22354871,0.0019610561,0.0010749642,0.0040408075,0.00032327988,0.0009260326,8.996639e-05,0.62195355,0.13011774,automobile,3.3251898e-05,0.9491394,1.955495e-06,1.0053759e-09,1.7630886e-07,4.2317758e-08,4.41763e-07,2.0582056e-12,0.0031088467,0.047715873,automobile
5ZM,ship,0.1277369,0.12902248,0.050015375,0.065759875,0.07365094,0.0998281,0.04289739,0.038109507,0.1988079,0.17417149,truck,0.013065861,0.18508975,0.03178104,0.22972445,0.07158887,0.007367257,0.002813961,0.0066087735,0.10068684,0.35127315,truck,5.115323e-06,0.05526855,8.853852e-07,0.00015387502,5.9076956e-06,6.3626895e-09,3.964295e-08,1.2414707e-11,0.00010637104,0.9444592,truck
5ZP,airplane,0.37557858,0.04802288,0.034413807,0.07664625,0.045365736,0.1812785,0.039989207,0.04709839,0.10375417,0.04785247,cat,0.008742207,0.004912244,0.0026565625,0.5563895,0.031173058,0.28275305,0.0103215305,0.08239866,0.0019661814,0.018686987,dog,6.320945e-06,0.006116514,2.3193811e-08,0.072595686,0.0019093374,0.9117231,0.0002987754,0.0007528838,0.00025999284,0.006337321,cat
5ZR,airplane,0.7395168,0.016210247,0.013330675,0.013,0.013444304,0.06082262,0.009258706,0.012819448,0.09783308,0.023764133,airplane,0.9343841,5.2951174e-05,0.0120787015,2.3567229e-05,0.00065372506,7.768109e-05,0.000248914,4.7769197e-05,0.0522744,0.00015830039,airplane,0.9987072,6.080148e-10,7.781844e-08,3.278813e-13,8.445669e-10,1.0996907e-12,8.0481e-10,4.3816210000000004e-18,0.0012926442,1.575618e-13,airplane
5ZW,frog,0.0202209,0.05647824,0.12043019,0.114038385,0.12115947,0.17776693,0.21230158,0.11043926,0.02043454,0.046730436,deer,0.00040299437,0.00061675604,0.061741605,0.24982171,0.2828445,0.15810297,0.16150455,0.08312791,5.984712e-05,0.0017771232,dog,1.1432991e-06,0.0026212053,0.054498106,0.07054001,0.0005186402,0.85702443,0.012243943,0.0023815543,2.1163261e-08,0.00017094068,dog
602,airplane,0.2573306,0.06818632,0.059573993,0.07951746,0.07741446,0.119899504,0.058977112,0.07998916,0.11664138,0.08247004,cat,0.08054539,0.007425092,0.20239787,0.26005378,0.20954484,0.048346184,0.075091064,0.08232952,0.014831506,0.01943472,cat,0.01651831,8.921022e-05,0.40254882,0.5714379,0.002896131,0.00034252641,0.0039556776,0.0008134168,0.001268248,0.00012970062,airplane
604,frog,0.0145045705,0.09900118,0.16585453,0.11311076,0.109442964,0.14646868,0.19187565,0.08008074,0.025464838,0.05419604,deer,0.0028900458,0.008022905,0.20456156,0.16934188,0.38311726,0.07840335,0.10728551,0.03139598,0.011787682,0.0031939275,bird,6.6086335e-07,9.618399e-06,0.58486253,0.0050846552,0.3834695,0.018749373,0.0033176835,0.004505915,3.0472073e-08,4.5834568e-08,frog
606,dog,0.09261533,0.081272475,0.0895019,0.123720825,0.07639973,0.22465238,0.09517245,0.081423566,0.07988261,0.055358723,horse,0.001520145,0.00040043838,0.043076966,0.17066894,0.013817997,0.25662076,0.01281833,0.49917156,0.0013980478,0.0005068329,dog,5.441413e-08,4.5925635e-06,0.00056714815,0.014856363,6.453685e-06,0.9660631,4.057121e-07,0.018501822,3.8540897e-08,1.6140719e-08,dog
608,airplane,0.17046954,0.047485337,0.04890942,0.06250376,0.1206559,0.11570978,0.09090306,0.14718643,0.081444934,0.114731856,frog,0.0054585394,3.934622e-05,0.05389816,0.21840249,0.20437251,0.032313667,0.29169723,0.19309796,0.00027035852,0.00044973937,frog,0.00010766193,7.6129575e-10,0.00018401342,0.0047119725,3.8743788e-06,1.886588e-05,0.9948436,0.00012996691,8.4484375e-10,4.6425946e-08,horse
60A,airplane,0.20128259,0.106409945,0.043573912,0.06393718,0.092706844,0.10903935,0.047311157,0.07370692,0.096553504,0.16547856,automobile,0.05480101,0.8121454,0.0011991592,0.0050994675,0.0129545955,0.0027973624,0.00029747043,0.0038637468,0.008466773,0.09837485,automobile,0.01642863,0.774795,1.847974e-07,1.3282054e-05,5.1872985e-06,3.6742938e-09,2.1898249e-08,1.7959524e-08,0.0025304623,0.20622723,ship
60C,frog,0.023082765,0.0912805,0.112087555,0.0898884,0.1528247,0.1015104,0.17545627,0.10444387,0.042650457,0.10677499,deer,0.0013452274,0.0050455118,0.1211391,0.093550816,0.35960898,0.05570453,0.32157573,0.032485746,0.0011433113,0.008401087,frog,2.104491e-06,0.00023833913,0.2098757,0.015222888,0.10462548,0.002964596,0.66663355,0.00012344251,5.6247114e-08,0.00031381162,cat
60E,airplane,0.28395745,0.08174066,0.043201935,0.058854993,0.048099972,0.115413465,0.03383649,0.041667584,0.17102377,0.12220365,ship,0.035960022,0.007070555,0.023314431,0.0057789944,0.022821628,0.00016084229,0.0008205081,0.0010111454,0.7122233,0.19083852,ship,0.0005840114,0.0001226612,7.8339894e-05,1.4404068e-07,2.1365315e-06,1.16482275e-11,3.615406e-07,1.5199232e-10,0.99855334,0.00065908255,ship
60G,frog,0.022807254,0.1055572,0.124393284,0.0860154,0.1502079,0.10088309,0.16129889,0.10415338,0.037600614,0.107083,deer,0.0050586932,0.02806026,0.1802164,0.101729505,0.26623252,0.25179988,0.103935905,0.05498288,0.0013150563,0.006668785,bird,2.7231517e-06,0.00014623711,0.9087659,0.0016892777,0.022367133,0.055332318,0.011230117,0.00046434763,1.1037455e-09,1.8801354e-06,bird
60J,truck,0.14521681,0.103732474,0.049485553,0.051823985,0.08915076,0.06883817,0.056685437,0.062258333,0.13915911,0.23364936,ship,0.21256204,0.12170398,0.0061950516,0.00056037615,0.0065461528,0.00040962783,0.007878397,0.00030520748,0.55887944,0.08495972,ship,0.24331479,0.29215184,5.3058916e-06,4.0955164e-09,1.11341635e-07,1.3767441e-08,0.0016000242,1.336478e-11,0.43583584,0.027092133,automobile
60P,frog,0.009437668,0.0909117,0.1595352,0.07937642,0.13108106,0.08935486,0.2388811,0.08716754,0.023352006,0.090902366,frog,0.0034712153,0.018469576,0.17121768,0.09742642,0.22206222,0.042242803,0.39972252,0.025666798,0.0051044123,0.014616348,frog,0.0006280094,0.021613585,0.18850574,0.0057491357,0.10130823,0.0045532696,0.6699438,0.00082663173,8.703976e-06,0.0068629524,dog
60T,frog,0.029225377,0.09737749,0.123717844,0.08560514,0.13551928,0.11400991,0.16590545,0.11888298,0.03998469,0.08977177,bird,0.020851929,0.0096850665,0.25187758,0.059183855,0.14924909,0.1166789,0.19043477,0.18419492,0.012411468,0.0054324986,bird,5.4127977e-05,4.580199e-05,0.97811425,4.760015e-05,1.1530174e-05,0.0017537214,0.013933328,0.0060364665,2.6711925e-06,5.823466e-07,frog
60W,airplane,0.20254952,0.055634562,0.04695875,0.060788497,0.10493175,0.11124431,0.075366065,0.118442714,0.110063694,0.11402016,frog,0.0127534075,0.0009036662,0.074956745,0.120082416,0.25915843,0.043847557,0.3468783,0.13367383,0.0059459102,0.001799749,frog,0.0035023454,4.8628954e-05,0.007769062,0.05766218,0.00091884215,0.009267083,0.466948,0.453775,3.787998e-06,0.000105059684,airplane
60Y,truck,0.02634003,0.08341701,0.05905567,0.04965193,0.16237229,0.05422798,0.10496569,0.08911589,0.049163543,0.32168996,truck,0.00011964282,0.042853456,0.0053329077,0.03348303,0.3593754,0.003875518,0.15060796,0.0077729532,0.0004623134,0.39611685,truck,5.452174e-08,5.652178e-05,7.895698e-05,0.0045570005,0.13001306,0.0012497152,0.003518777,2.9131985e-05,2.4611542e-09,0.86049676,frog
61G,airplane,0.25358817,0.07485982,0.039231095,0.06803541,0.090981886,0.12067841,0.051564027,0.061348222,0.13252993,0.1071831,deer,0.038894683,0.03256433,0.06475244,0.09070618,0.5023266,0.060089137,0.15400168,0.024516886,0.008651064,0.023497008,frog,0.029175753,0.13727038,0.041221276,0.00045854016,0.008338422,0.015520726,0.7675874,1.0969693e-05,4.5379736e-07,0.0004161016,airplane
61M,frog,0.033168525,0.08293064,0.10363036,0.08793954,0.13427071,0.10499544,0.15224689,0.13303128,0.03703307,0.13075347,deer,0.0021002733,0.03495053,0.031302027,0.18495119,0.3265763,0.06864924,0.19721736,0.059965074,0.0012437829,0.09304423,dog,0.000113786904,0.0011920609,0.00057908834,0.24743441,0.023358995,0.44955748,0.08054075,0.042595953,1.7108378e-05,0.15461032,cat
61P,frog,0.013095091,0.11073363,0.16212736,0.11432272,0.10634335,0.1601361,0.1923666,0.06732492,0.022667946,0.050882295,cat,0.0053837467,0.05336247,0.18829763,0.26110932,0.1487382,0.17232008,0.13157822,0.029016359,0.0067389933,0.0034549788,deer,6.081424e-05,0.014835566,0.02878209,0.041855387,0.45558542,0.43858707,0.009684024,0.010600937,1.3789221e-06,7.345395e-06,dog
61R,truck,0.049146447,0.09555109,0.0670477,0.0853719,0.14813395,0.10511696,0.108272076,0.09967859,0.06009463,0.18158668,deer,0.0033235955,0.20050152,0.00852668,0.060488094,0.39118266,0.014151962,0.082250245,0.017930187,0.0042664134,0.2173786,truck,1.350817e-05,0.016548,9.968685e-11,4.8248236e-05,0.00043770377,4.668686e-06,1.966538e-06,3.66674e-05,3.3617118e-06,0.98290586,automobile
61T,airplane,0.22265038,0.06962831,0.052011956,0.09344287,0.090855815,0.13736807,0.066090465,0.07512946,0.11089838,0.08192429,cat,0.03099296,0.0039094198,0.070235096,0.41484913,0.2682587,0.08383263,0.09561306,0.01688905,0.0017172165,0.013702691,frog,0.0028886355,9.244383e-05,0.012008191,0.22024205,0.032084085,0.046846453,0.68567127,3.5084822e-06,7.729342e-07,0.00016254472,bird
61W,dog,0.112989016,0.044490524,0.07691936,0.11521391,0.093856886,0.25159052,0.10833354,0.12107345,0.042079736,0.03345308,horse,0.0031232825,1.9344387e-05,0.050497912,0.21839172,0.17231727,0.14094974,0.079195864,0.3349964,0.00015131918,0.00035714105,dog,0.000114345916,3.8511633e-08,0.0028894641,0.01537605,0.0074451,0.86263305,0.015966255,0.095575646,2.6269916e-08,6.332406e-08,bird
622,airplane,0.46968096,0.029940797,0.023746327,0.040577587,0.04959117,0.113547415,0.03131492,0.053322304,0.12929818,0.05898038,deer,0.044958793,0.00017032813,0.18007776,0.16697274,0.27098495,0.088462904,0.11219006,0.13113174,0.0020104414,0.0030402641,frog,7.207123e-05,3.34793e-07,0.22511147,0.11529455,0.18897262,0.2071631,0.26337895,3.5323724e-06,2.1360256e-09,3.328785e-06,horse
626,truck,0.07204195,0.117558055,0.095913954,0.09775213,0.10688882,0.11489611,0.10047018,0.08084995,0.08957008,0.12405875,deer,0.023461688,0.08204273,0.121457204,0.11614654,0.31624463,0.01377121,0.12562622,0.017945325,0.08801479,0.0952896,frog,0.001669195,0.014609012,0.0021010682,0.005256088,0.31443357,1.7598739e-05,0.64954805,2.5474583e-05,0.0073631234,0.0049768197,deer
62A,frog,0.0031343114,0.08140774,0.1805307,0.07250737,0.11142725,0.08679527,0.30752012,0.07013953,0.014056416,0.07248124,frog,0.0007294153,0.0034238216,0.063169174,0.2320208,0.08038515,0.028812902,0.57015365,0.015346976,0.0028370542,0.0031210347,frog,2.1603765e-07,9.4644005e-05,8.140729e-05,0.0004987648,0.00013240009,0.00016289153,0.999012,2.0120558e-06,1.7160325e-09,1.5499974e-05,frog
