Image_RID,True_Class,W76_pred,W76_conf,W76_prob_airplane,W76_prob_automobile,W76_prob_bird,W76_prob_cat,W76_prob_deer,W76_prob_dog,W76_prob_frog,W76_prob_horse,W76_prob_ship,W76_prob_truck,XCE_pred,XCE_conf,XCE_prob_airplane,XCE_prob_automobile,XCE_prob_bird,XCE_prob_cat,XCE_prob_deer,XCE_prob_dog,XCE_prob_frog,XCE_prob_horse,XCE_prob_ship,XCE_prob_truck,YHP_pred,YHP_conf,YHP_prob_airplane,YHP_prob_automobile,YHP_prob_bird,YHP_prob_cat,YHP_prob_deer,YHP_prob_dog,YHP_prob_frog,YHP_prob_horse,YHP_prob_ship,YHP_prob_truck
4V0,airplane,airplane,0.3577200472354889,0.35772005,0.072946444,0.04226355,0.03321752,0.03374189,0.027353154,0.020934066,0.052760366,0.11970773,0.23935528,airplane,0.4581752121448517,0.4581752,0.009764842,0.00579844,0.0006760508,0.013103821,0.00032376958,0.0021622796,0.00022080641,0.19824547,0.31152928,airplane,0.9023391604423524,0.90233916,0.00025695786,0.00046189912,3.4171876e-08,0.0045611574,9.931944e-12,4.2653426e-08,2.0829538e-11,0.0059367106,0.08644399
4V2,truck,truck,0.3998607695102691,0.045305796,0.08347465,0.075421505,0.05470715,0.06152847,0.020286039,0.056938086,0.074858956,0.1276185,0.39986077,truck,0.6431711316108704,0.039901577,0.20593461,0.017657872,0.02772933,0.0024007892,0.007073624,0.0014429806,0.00094621157,0.053741947,0.64317113,truck,0.9131932854652404,0.00028180258,0.0031987203,0.07725675,0.0021699106,0.00014943688,0.00051353866,6.395418e-05,0.00015457596,0.0030179655,0.9131933
4V4,deer,horse,0.2146635353565216,0.037250396,0.04950186,0.10701067,0.1248563,0.064005375,0.10698251,0.16069983,0.21466354,0.058474027,0.07655555,horse,0.2558830678462982,0.026590126,0.01722835,0.08812902,0.06305473,0.16216081,0.19089293,0.11729608,0.25588307,0.044581383,0.03418348,frog,0.5279147624969482,3.9021288e-05,0.00023676109,0.004058207,0.00028809713,0.4250947,0.008396028,0.52791476,0.03368779,5.2892633e-06,0.00027931534
4V6,ship,horse,0.1644719094038009,0.03537973,0.06883731,0.09392784,0.13522339,0.078406855,0.092335954,0.13124104,0.16447191,0.059891723,0.14028426,truck,0.582870602607727,0.13379999,0.051161394,0.01202863,0.089931585,0.015139248,0.039553143,0.004888278,0.029824963,0.04080215,0.5828706,truck,0.5676026940345764,0.0027067885,0.31713286,4.7806757e-06,0.0050759646,5.3280357e-05,0.09652765,0.001693886,0.0006340371,0.008568039,0.5676027
4V8,deer,frog,0.1771466732025146,0.020332746,0.07033145,0.08716697,0.121181756,0.13895735,0.106621176,0.17714667,0.09782724,0.073620625,0.10681393,deer,0.3572808802127838,0.008996185,0.007423019,0.075556256,0.11301021,0.35728088,0.11328318,0.26947328,0.03632974,0.008542278,0.010105007,deer,0.504609227180481,2.9518398e-07,5.57779e-07,0.494221,0.00048345997,0.5046092,3.6223137e-05,0.0006489065,2.4004765e-07,5.4829705e-08,3.1284955e-09
4VA,deer,horse,0.3386634886264801,0.108274914,0.024115209,0.14762399,0.074240394,0.031236311,0.13829747,0.0769205,0.3386635,0.025588466,0.03503926,bird,0.5796337723731995,0.12982766,0.00052764046,0.5796338,0.030114416,0.020680502,0.14963076,0.0107927285,0.07757707,0.0010482721,0.00016724659,horse,0.9680597186088562,1.0848967e-05,2.0960648e-07,0.0038591789,0.0020740035,0.0060151573,0.0077842665,0.0121967,0.9680597,9.355938e-11,9.355386e-11
4VC,ship,horse,0.156089961528778,0.05755926,0.064914025,0.15324253,0.119103305,0.03855468,0.10228043,0.11312485,0.15608996,0.09110903,0.104021885,bird,0.2636169791221618,0.11181683,0.21325818,0.26361698,0.08395578,0.0021351976,0.19602178,0.0046213036,0.018444836,0.07821068,0.027918417,cat,0.9690812826156616,0.0011719271,0.010703305,0.0014480099,0.9690813,3.069225e-08,0.017536601,4.245341e-06,3.7142567e-05,1.2146999e-05,5.1864326e-06
4VE,airplane,airplane,0.2310182750225067,0.23101828,0.08625988,0.072442785,0.059304003,0.054041427,0.059812617,0.045698076,0.087244205,0.13796358,0.16621521,ship,0.5315542817115784,0.19306974,0.028658627,0.014271193,0.0169896,0.025153063,0.047977053,0.008997549,0.0043857554,0.5315543,0.1289431,ship,0.8779589533805847,0.112645596,0.00017359565,0.00096265273,4.9827373e-05,0.0061896252,7.545999e-05,6.9977523e-06,3.806831e-09,0.87795895,0.0019372597
4VG,dog,frog,0.2346723973751068,0.01146318,0.060062177,0.10196002,0.13060702,0.09016612,0.0630726,0.2346724,0.058338594,0.119112395,0.1305455,frog,0.6854156255722046,0.0012238895,0.0106027005,0.05720395,0.15245208,0.024968429,0.008586238,0.6854156,0.00088957447,0.041504305,0.017153187,frog,0.9894948601722716,1.6521409e-07,2.1579896e-07,0.0018856485,0.0054714973,0.0027873009,0.0003477633,0.98949486,7.833959e-06,2.484685e-06,2.2463812e-06
4VJ,cat,frog,0.2351963222026825,0.010910063,0.04476545,0.08593816,0.12843244,0.107486464,0.107040405,0.23519632,0.15591565,0.04395096,0.080364175,frog,0.4692457616329193,0.0026606556,0.012521199,0.080766164,0.13393484,0.17917216,0.03600595,0.46924576,0.07920437,0.0007568072,0.005732087,deer,0.5866235494613647,4.6029697e-08,0.0016178922,0.008245728,0.0004982207,0.58662355,1.1041414e-05,0.40282324,0.0001802011,1.097635e-11,5.6136584e-09
4VM,ship,frog,0.1996330916881561,0.012404012,0.08458225,0.08027127,0.14216366,0.07895519,0.08452861,0.19963309,0.15014079,0.044378202,0.12294292,automobile,0.9412258863449096,0.0036506217,0.9412259,0.000265519,0.0020754833,0.0031029086,0.0022916056,0.0008758839,0.0015381869,0.0017482189,0.04322558,automobile,0.9940515160560608,0.0027075096,0.9940515,3.044429e-08,1.1748794e-05,3.0483002e-07,2.8315699e-06,2.7600875e-06,3.640405e-06,0.00023603531,0.0029836136
4VP,horse,horse,0.1867113411426544,0.031060092,0.06181309,0.07305628,0.090331316,0.12584843,0.06854745,0.12664707,0.18671134,0.067993626,0.16799134,horse,0.6577037572860718,0.008998407,0.012688745,0.0043830397,0.036557063,0.15669793,0.07127816,0.017644702,0.65770376,0.0025018172,0.031546358,horse,0.9977947473526,1.196528e-10,1.4009686e-06,9.1451284e-08,1.2147756e-07,0.0016955473,0.0005047245,3.347522e-06,0.99779475,6.906766e-12,2.7565864e-08
4VR,cat,truck,0.1525719612836837,0.032761436,0.09775393,0.07284141,0.11225411,0.121260025,0.08791182,0.115389384,0.13755311,0.0697028,0.15257196,automobile,0.3309619128704071,0.013490617,0.3309619,0.048367023,0.053882092,0.062411565,0.087298736,0.04891722,0.23476116,0.016935337,0.10297427,deer,0.5622742772102356,0.00014841839,0.00070267793,0.23372231,0.0026450376,0.5622743,0.0014693869,0.0015694071,0.19678947,0.00020918433,0.00046985305
4VT,deer,frog,0.2750403583049774,0.0054964935,0.03941863,0.12557828,0.12063415,0.073833376,0.050576977,0.27504036,0.122214355,0.06323423,0.12397308,bird,0.3130808770656585,0.024525248,0.025260068,0.31308088,0.19660558,0.0766998,0.024587333,0.24240464,0.036978915,0.05012823,0.009729286,deer,0.9734386801719666,0.0023134297,8.1717604e-05,0.0030737165,0.011376212,0.9734387,9.291605e-06,0.008862977,0.000840577,1.8016276e-06,1.6030884e-06
4VW,horse,frog,0.1747452467679977,0.022439787,0.07392765,0.09605291,0.1635549,0.064039804,0.101176746,0.17474525,0.12146035,0.07348697,0.10911559,horse,0.1831056773662567,0.15972961,0.16207217,0.01108913,0.11750109,0.041503172,0.050127406,0.011530368,0.18310568,0.10614157,0.1571998,cat,0.4897380173206329,0.00025542933,4.0189276e-05,0.0007393384,0.48973802,0.0045107873,0.046195615,1.4452652e-05,0.45833212,0.00011242933,6.159503e-05
4VY,airplane,ship,0.2102491855621338,0.109059565,0.08079086,0.12058496,0.08489724,0.02947542,0.05028406,0.08877056,0.060946815,0.21024919,0.16494133,ship,0.7118549346923828,0.22929059,0.0069915433,0.0053140796,0.0015430931,0.00066370936,0.00079412624,0.0009060435,2.6887816e-05,0.71185493,0.04261496,ship,0.9896122813224792,0.010372174,1.5391622e-07,1.0213248e-06,5.546474e-07,8.177363e-09,4.8202825e-08,4.134989e-06,2.2612264e-11,0.9896123,9.613495e-06
4W0,frog,horse,0.2444024085998535,0.055452146,0.053749777,0.09937388,0.09696071,0.0801244,0.06621906,0.099699475,0.24440241,0.05537397,0.14864416,cat,0.4623894393444061,0.00068207644,0.008068642,0.024206877,0.46238944,0.022589386,0.00907106,0.40218678,0.010882078,0.0063103633,0.053613257,frog,0.8993633985519409,5.3397038e-08,5.769818e-05,0.0002461952,0.085696,2.6619211e-06,0.000947022,0.8993634,0.013684709,2.0794908e-09,2.3424573e-06
4W2,horse,truck,0.1786239445209503,0.07055294,0.066463575,0.12429246,0.08040625,0.06838183,0.059792172,0.08876321,0.15302816,0.10969543,0.17862394,bird,0.3751313686370849,0.030751038,0.017339,0.37513137,0.23972256,0.008594351,0.118821874,0.018982321,0.04784142,0.06631956,0.07649653,dog,0.4964513480663299,0.00019068993,8.363945e-05,0.096697345,0.36317796,4.18539e-05,0.49645135,0.00049140153,0.03695931,0.0024625203,0.0034439934
4W4,cat,frog,0.2108705639839172,0.018387878,0.04509956,0.10864301,0.16085787,0.07320921,0.20642373,0.21087056,0.096681334,0.046042453,0.0337844,cat,0.2973892390727997,0.00443878,0.008424806,0.05293957,0.29738924,0.11229928,0.21677732,0.24914894,0.050960634,0.0047453055,0.002876077,cat,0.3310776948928833,2.5725552e-05,0.00083043537,0.0051387115,0.3310777,0.30089822,0.11419008,0.22782929,0.020009004,6.102594e-07,2.498514e-07
4W6,dog,frog,0.1877391040325164,0.019401563,0.04381757,0.11774414,0.12632671,0.08305209,0.06634859,0.1877391,0.18296713,0.06516692,0.10743618,cat,0.4609141945838928,0.012070604,0.0032830206,0.12824959,0.4609142,0.06416182,0.1770005,0.10151953,0.01790712,0.03340536,0.0014882422,cat,0.6808708310127258,1.4362707e-05,7.73754e-06,0.0007437495,0.68087083,0.17782949,0.07810612,0.036422826,0.026004571,2.4898412e-07,8.799516e-09
4W8,dog,frog,0.2110345512628555,0.01958377,0.034416582,0.095447905,0.121433705,0.076836646,0.18609512,0.21103455,0.18308146,0.03274809,0.039322156,frog,0.4226685166358948,0.0019898128,0.003123346,0.06642662,0.040183585,0.09709759,0.11832245,0.42266852,0.24470489,0.00048486987,0.0049983566,deer,0.459016740322113,2.556394e-07,2.0613166e-05,0.0009812122,1.6581795e-05,0.45901674,0.0026875297,0.16170222,0.3755747,1.7066476e-12,1.700853e-07
4WA,cat,frog,0.2209968715906143,0.010089972,0.064154305,0.06613325,0.17034079,0.099882,0.11059672,0.22099687,0.122996725,0.0533889,0.08142041,cat,0.3511196374893188,0.0040391986,0.1406699,0.0120135285,0.35111964,0.027282154,0.10470073,0.2642818,0.036382955,0.0022866165,0.057223413,cat,0.7577239274978638,2.2296708e-06,0.015433369,0.0016604373,0.7577239,0.0006298767,0.010276505,0.21286713,0.00074922724,8.8212865e-10,0.00065721973
4WC,frog,frog,0.1559511721134185,0.030300243,0.07106432,0.10641003,0.111763746,0.120552175,0.1129261,0.15595117,0.10975885,0.076410845,0.10486249,frog,0.3379192352294922,0.0073966077,0.005015046,0.26800928,0.14679617,0.062248595,0.1269835,0.33791924,0.018504433,0.02231669,0.004810458,frog,0.9873658418655396,0.00013941336,2.8775016e-08,0.0019666331,0.00023201891,0.00016678736,0.010122974,0.98736584,5.4059463e-08,6.1916094e-06,4.2385732e-08
4WE,airplane,truck,0.2710990607738495,0.012818414,0.10886236,0.034060817,0.09863958,0.16987978,0.047473487,0.111154154,0.06745341,0.07855894,0.27109906,automobile,0.6633721590042114,0.004412696,0.66337216,8.039903e-05,0.031016456,0.020718798,0.0092343055,0.0074987826,0.00021193315,0.010665244,0.25278917,automobile,0.6959795355796814,0.0040516723,0.69597954,1.0650297e-08,0.0128163025,0.2700915,8.50234e-05,0.002875538,4.665947e-10,7.111587e-06,0.01409329
4WG,automobile,airplane,0.3069197535514831,0.30691975,0.069283,0.0751299,0.056446873,0.039886903,0.06766079,0.04316298,0.10215979,0.1004034,0.1389466,truck,0.4147958159446716,0.102627255,0.2674079,0.027657246,0.023703808,0.011330061,0.013966008,0.09609931,0.010420936,0.031991728,0.41479582,truck,0.6620299220085144,0.000106675296,0.33291906,0.0019226429,1.18731066e-07,2.1002938e-06,1.6268367e-06,0.003010965,2.45086e-06,4.3853147e-06,0.6620299
4WJ,cat,dog,0.2317311912775039,0.151201,0.07558748,0.07703575,0.120876394,0.052455556,0.23173119,0.07671749,0.09328281,0.070814975,0.05029741,cat,0.542782723903656,0.044760995,0.011306657,0.010324991,0.5427827,0.005886206,0.27903324,0.038589288,0.008393949,0.024511572,0.03441037,cat,0.9587730169296264,1.0049162e-05,3.641657e-07,1.6218083e-07,0.958773,0.00018303136,0.04091713,5.3039057e-06,5.181016e-06,7.432175e-05,3.151928e-05
4WM,frog,dog,0.3238034546375274,0.044302765,0.04070727,0.09652344,0.15487401,0.055000648,0.32380345,0.12696548,0.1040476,0.032008436,0.021766841,frog,0.6579973101615906,0.007610228,0.0026504258,0.0917054,0.17047301,0.015088768,0.045454647,0.6579973,0.0033459575,0.0033153142,0.0023589488,frog,0.9992608428001404,3.894585e-06,1.6110269e-08,1.3796078e-05,0.00049747014,5.300142e-06,0.00021840728,0.99926084,2.3757825e-07,1.1666085e-08,3.9842624e-10
4WP,airplane,airplane,0.5141364932060242,0.5141365,0.024081597,0.0922269,0.03849299,0.008840278,0.14802356,0.029153883,0.07700834,0.048226677,0.019809278,airplane,0.8895177841186523,0.8895178,0.001149094,0.089066856,0.0012951919,0.0016715751,0.0050330013,0.0035759215,0.0022497943,0.0053285956,0.001112167,bird,0.6402888298034668,0.25110155,0.014006002,0.64028883,0.00095844857,0.000120858844,6.0993904e-07,0.07598467,3.5653684e-07,0.017538216,3.521133e-07
4WR,airplane,airplane,0.7796859741210938,0.779686,0.018580148,0.03418668,0.016796,0.0059287297,0.036286604,0.00991841,0.03406308,0.041127086,0.023427218,airplane,0.9943607449531556,0.99436074,1.5885678e-05,0.0011663478,3.3946733e-05,0.00044703233,8.163552e-05,0.00011582173,1.0911164e-05,0.0036169277,0.00015081976,airplane,0.9999983310699464,0.99999833,4.936904500000001e-16,9.3116553e-10,7.04241e-11,8.0234105e-07,2.3035523e-14,1.2370935e-08,3.573784e-18,8.7603104e-07,8.4873417e-13
4WT,airplane,airplane,0.8257689476013184,0.82576895,0.01722949,0.023633707,0.011068803,0.003774908,0.022513619,0.006056476,0.017376993,0.047643222,0.024933761,airplane,0.9828291535377502,0.98282915,4.834423e-05,0.004256594,5.3320444e-05,0.0005467691,9.875078e-05,0.0008160954,1.334029e-06,0.010488245,0.00086140103,airplane,0.9999676942825316,0.9999677,1.0655581e-13,4.3086845e-07,4.7998276e-09,1.8534942e-05,1.1974778e-12,1.8878865e-06,2.313046e-20,1.1550014e-05,3.0510242e-10
4WW,horse,truck,0.3258882462978363,0.049940545,0.056405753,0.088315725,0.058611263,0.057487797,0.024404556,0.07952331,0.13160908,0.12781374,0.32588825,truck,0.4011734127998352,0.19886297,0.0071078492,0.041943956,0.03895864,0.013098051,0.0119691575,0.0072099664,0.06663174,0.21304435,0.4011734,horse,0.9063987731933594,0.0009645836,1.0539094e-06,0.0010460166,0.0003861955,0.0017039808,0.0103220325,0.008229978,0.9063988,0.045930933,0.025016585
4WY,bird,horse,0.2006502300500869,0.10571597,0.054742936,0.13729562,0.09454625,0.06984157,0.1283074,0.08670511,0.20065023,0.053132217,0.06906277,bird,0.5497856736183167,0.026351327,0.0012218012,0.5497857,0.13498378,0.028641164,0.17017052,0.07836268,0.005935964,0.004032634,0.0005143889,dog,0.567201554775238,0.000368681,1.7502194e-07,0.13822079,0.032015353,0.00033785013,0.56720155,0.2614915,0.00036231117,1.8436115e-06,2.4708968e-09
4X0,truck,truck,0.4370323717594147,0.022024777,0.08498564,0.041213673,0.048764642,0.0898032,0.017240502,0.06479144,0.06669745,0.12744634,0.43703237,truck,0.6321123242378235,0.013897595,0.268476,0.00060951925,0.004040712,0.007819608,0.0076495293,0.00092402584,0.0028189758,0.061651736,0.6321123,truck,0.7464691996574402,8.837031e-05,0.24898994,2.4412348e-06,1.17867085e-05,0.0014636009,0.0018073118,1.3862485e-06,7.0452e-05,0.0010955087,0.7464692
4X2,deer,horse,0.1491544395685196,0.05507357,0.06931582,0.11935123,0.10281026,0.089618385,0.09244531,0.1275506,0.14915444,0.08072264,0.113957696,horse,0.1860265433788299,0.036240146,0.01966353,0.12355255,0.12420149,0.1818634,0.13917662,0.13858975,0.18602654,0.022559134,0.028126886,frog,0.6569263339042664,0.00020342854,4.7703194e-05,0.008338232,0.0136983795,0.13965483,0.075714074,0.65692633,0.10509791,0.00028501416,3.4013996e-05
4X4,dog,truck,0.1511899530887603,0.020587103,0.08306783,0.11428616,0.116065934,0.11547197,0.08096817,0.14025956,0.11579287,0.062310386,0.15118995,automobile,0.2902046144008636,0.026356561,0.2902046,0.13366672,0.110798396,0.14293961,0.10755894,0.055687197,0.037438884,0.021040674,0.07430842,deer,0.3778686225414276,0.0007949922,0.01719692,0.22419345,0.05251827,0.37786862,0.15523899,0.005679005,0.16593333,0.00042386708,0.00015249787
4X6,frog,frog,0.2279212325811386,0.0071570687,0.058463447,0.09134303,0.14832677,0.11695636,0.15067899,0.22792123,0.076776,0.04519321,0.07718383,frog,0.4632719457149505,0.0017546412,0.01958669,0.15718672,0.14090595,0.11595345,0.067436144,0.46327195,0.00517973,0.0022049455,0.026519844,bird,0.6071218252182007,3.4300985e-08,4.501592e-06,0.6071218,0.00023908779,0.39052835,0.00010104593,0.0020047252,4.2912947e-07,1.1441487e-10,4.099211e-08
4X8,bird,dog,0.29967200756073,0.039872456,0.02545226,0.11151276,0.12308271,0.05942959,0.299672,0.13675812,0.15280269,0.028660964,0.02275642,frog,0.5398569107055664,0.002908393,6.536518e-05,0.14663003,0.0873011,0.048986517,0.12621571,0.5398569,0.0471154,0.0006163116,0.00030418846,frog,0.9891926646232604,5.659793e-07,3.153986e-10,0.00013799407,0.00024058491,0.0017285858,0.008645497,0.98919266,5.4141852e-05,3.6867875e-09,1.9983426e-11
4XA,bird,airplane,0.3159996271133423,0.31599963,0.052964624,0.082381025,0.06624919,0.043931227,0.0868259,0.049632058,0.13626778,0.0723843,0.093364194,airplane,0.9773210883140564,0.9773211,0.00051020045,0.003932928,0.009911092,0.00066494907,0.0008208794,0.0033615697,0.0001239833,0.0025570646,0.0007962096,airplane,0.9999903440475464,0.99999034,1.9267769e-07,4.391499e-09,6.140448e-07,1.5251926e-08,5.4586847e-12,8.8319675e-06,1.6046339e-13,2.5749016e-09,9.682517e-09
4XC,frog,frog,0.2932592928409576,0.0059148395,0.043908533,0.10599066,0.159371,0.08011709,0.113345504,0.2932593,0.08695716,0.05109325,0.060042664,frog,0.3831453025341034,0.005314522,0.03535336,0.17843711,0.21618569,0.07835446,0.03722585,0.3831453,0.054033995,0.008920171,0.0030295025,deer,0.8351215720176697,5.1072616e-06,0.015492437,0.018858606,0.026638076,0.8351216,6.395964e-05,0.1029402,0.0008799766,2.2690086e-08,4.1236316e-08
4XE,deer,frog,0.1760005354881286,0.031647153,0.045152787,0.1742681,0.11181118,0.053873513,0.08352999,0.17600054,0.14711595,0.07548194,0.10111887,cat,0.4321602284908294,0.060887326,0.027937094,0.22605151,0.43216023,0.015957648,0.06947776,0.04636084,0.018999774,0.084891245,0.017276527,cat,0.9698117971420288,0.00413272,0.0022104473,0.007973069,0.9698118,2.2371389e-05,0.00057985645,0.010510254,0.002500265,0.002243953,1.5263908e-05
4XG,deer,dog,0.2627624869346618,0.028050713,0.03154416,0.11370485,0.1664424,0.050867483,0.2627625,0.16579798,0.13350444,0.026595024,0.020730415,frog,0.3740366995334625,0.0036440126,0.003713916,0.12487879,0.18588474,0.12296893,0.09318647,0.3740367,0.08530403,0.003177555,0.0032047883,deer,0.6420571804046631,2.4695112e-06,1.0069438e-06,0.010515998,0.008286991,0.6420572,0.008532837,0.024156963,0.30644625,2.9037673e-07,1.5243451e-08
4XJ,frog,frog,0.3637350797653198,0.0022953723,0.03140532,0.09638021,0.17258517,0.06653926,0.09073981,0.36373508,0.082681105,0.03755202,0.056086607,frog,0.3999193608760834,0.008168276,0.02325576,0.19377351,0.27021852,0.05410519,0.021588556,0.39991936,0.0053633577,0.017236648,0.0063707703,cat,0.365855723619461,2.2072307e-05,0.0012627235,0.12355093,0.36585572,0.22244869,0.001499577,0.28534654,1.1873245e-05,3.9872734e-08,1.7804664e-06
4XM,truck,horse,0.200927585363388,0.066338666,0.042801455,0.13663007,0.1219986,0.055843193,0.119452514,0.13599846,0.20092759,0.05510018,0.064909205,bird,0.3926016092300415,0.007850816,0.0006550759,0.3926016,0.099027716,0.010829494,0.066278696,0.3563532,0.0017257698,0.04083538,0.02384228,frog,0.6734298467636108,7.824754e-05,5.4699086e-07,0.28022915,0.031993408,0.0002724604,0.013950846,0.67342985,2.0624368e-06,7.496102e-06,3.598623e-05
4XP,automobile,frog,0.2051687389612198,0.010840941,0.06093664,0.09361785,0.16832353,0.06093444,0.090834826,0.20516874,0.17054601,0.03820317,0.100593895,automobile,0.8276188373565674,0.022764012,0.82761884,0.0020090595,0.028654722,0.005732701,0.0042752633,0.0018189762,0.024761615,0.0056768414,0.076688044,automobile,0.9697687029838562,0.0016421166,0.9697687,4.847955e-06,0.005808042,4.373024e-05,2.0017392e-06,5.0284067e-05,0.022469597,5.035065e-06,0.00020569412
4XR,horse,airplane,0.2048239260911941,0.20482393,0.079137854,0.09418873,0.055265434,0.034781937,0.043434303,0.046971772,0.08150706,0.16158058,0.19830842,airplane,0.9228365421295166,0.92283654,0.004352877,0.016466195,0.0022918242,0.00071685377,0.004959325,0.00025052516,0.019773804,0.023752738,0.0045994623,airplane,0.6801474690437317,0.68014747,5.6080703e-06,0.29985967,3.7610394e-06,7.89762e-06,1.4370536e-05,5.0101135e-06,0.01842144,0.0014083072,0.00012656153
4XT,horse,horse,0.281462013721466,0.046809375,0.041838024,0.08470967,0.07365378,0.07614748,0.047839276,0.094641656,0.281462,0.06722368,0.18567507,horse,0.8460575342178345,0.005239666,0.0005313466,0.048312157,0.027716298,0.020412322,0.013879099,0.020054849,0.84605753,0.007286276,0.0105104195,horse,0.9999918937683104,5.1114873e-11,5.8463347e-12,1.0473088e-06,5.2179944e-10,8.669013e-08,6.9200682e-06,2.392303e-08,0.9999919,1.0496575e-10,4.1012635e-10
